xtf_id,Date,Power,Inclination,Orientation,PlantCategory,ElectricityProductionPlantR
detail_2937,2018-06-06,274.2,,,plantcat_8,93122
detail_2938,2020-10-21,7.26,,,plantcat_8,93234
detail_2939,2019-04-09,15.12,,,plantcat_8,93102
detail_2940,2020-02-26,4.65,,,plantcat_8,93094
detail_2941,2018-01-12,3.87,,,plantcat_9,93264
detail_2942,2016-06-29,2.2,,,plantcat_8,93115
detail_2943,2016-03-21,3.49,,,plantcat_8,93431
detail_2944,2016-06-01,8.75,,,plantcat_8,93269
detail_2945,2016-03-30,2.24,,,plantcat_8,93259
detail_2946,2018-03-16,3.3,,,plantcat_8,93665
detail_2947,2018-04-25,11.4,,,plantcat_8,93371
detail_2948,2018-07-06,16.8,,,plantcat_9,93457
detail_2949,2020-05-18,6.6,,,plantcat_8,93373
detail_2950,2019-01-07,20.46,,,plantcat_8,93539
detail_2951,2020-07-10,6.4,,,plantcat_8,93851
detail_2952,2019-10-08,1.05,,,plantcat_9,93670
detail_2953,2016-10-18,12,,,plantcat_9,93847
detail_2954,2017-07-13,1.92,,,plantcat_8,93821
detail_2955,2019-04-26,8.06,,,plantcat_8,94195
detail_2956,2017-07-07,3.6,,,plantcat_8,93953
detail_2957,2020-03-27,6.3,,,plantcat_8,93953
detail_2958,2015-12-21,2.85,,,plantcat_8,93700
detail_2959,2018-07-24,7.2,,,plantcat_8,93830
detail_2960,2015-07-24,23,,,plantcat_8,94064
detail_2961,2017-02-10,2.86,,,plantcat_8,94856
detail_2962,2020-01-02,22.32,,,plantcat_8,113490
detail_2963,2015-03-19,19.29,,,plantcat_8,94013
detail_2964,2019-01-22,14.4,,,plantcat_8,94179
detail_2965,2017-03-17,4,,,plantcat_8,94046
detail_2966,2015-12-17,1,,,plantcat_8,98237
detail_2967,2020-10-08,10.37,,,plantcat_9,94799
detail_2968,2021-03-31,2.04,,,plantcat_8,94799
detail_2969,2019-09-27,5.04,,,plantcat_8,94761
detail_2970,2020-05-06,11.46,,,plantcat_8,94715
detail_2971,2020-03-18,7.92,,,plantcat_8,94692
detail_2972,2018-03-29,33,,,plantcat_8,94811
detail_2973,2016-11-16,7.28,,,plantcat_8,94412
detail_2974,2016-06-01,10.08,,,plantcat_9,94509
detail_2975,2016-06-21,8.82,,,plantcat_9,101877
detail_2976,2020-04-17,9.52,,,plantcat_8,94501
detail_2977,2020-02-10,5.36,,,plantcat_8,94783
detail_2978,2018-05-02,18.56,,,plantcat_8,95222
detail_2979,2019-02-08,1.16,,,plantcat_8,94987
detail_2980,2018-03-29,112.01,,,plantcat_8,102149
detail_2981,2020-03-16,2.56,,,plantcat_8,99029
detail_2982,2019-04-18,37.44,,,plantcat_8,95218
detail_2983,2016-09-24,2.52,,,plantcat_9,94880
detail_2984,2019-03-28,2.61,,,plantcat_8,94904
detail_2985,2020-01-22,2.67,,,plantcat_8,95530
detail_2986,2017-10-04,1.71,,,plantcat_9,95134
detail_2987,2017-09-01,2.43,,,plantcat_8,95403
detail_2988,2018-02-05,2.12,,,plantcat_8,95136
detail_2989,2013-11-25,4.6,,,plantcat_9,95174
detail_2990,2015-09-12,3.68,,,plantcat_9,95174
detail_2991,2020-08-12,9.27,,,plantcat_8,95461
detail_2992,2017-03-24,2.34,,,plantcat_8,95172
detail_2993,2020-11-24,12.21,,,plantcat_8,95444
detail_2994,2020-09-16,6.65,,,plantcat_9,102913
detail_2995,2020-02-15,28.11,,,plantcat_9,95345
detail_2996,2015-12-08,83.39,,,plantcat_8,101546
detail_2997,2017-06-06,47.04,,,plantcat_9,95389
detail_2998,2017-02-08,9.01,,,plantcat_8,95411
detail_2999,2018-08-08,7.8,,,plantcat_8,95229
detail_3000,2020-10-30,11.38,,,plantcat_8,95681
detail_3001,2019-10-30,5.31,,,plantcat_8,95886
detail_3002,2017-09-09,3.12,,,plantcat_8,95545
detail_3003,2015-08-06,5.24,,,plantcat_8,95550
detail_3004,2016-04-01,60.84,,,plantcat_8,95915
detail_3005,2015-12-03,8.97,,,plantcat_8,96419
detail_3006,2016-07-11,5.4,,,plantcat_8,98327
detail_3007,2019-03-16,3.6,,,plantcat_8,98327
detail_3008,2020-05-24,2.25,,,plantcat_8,98327
detail_3009,2016-03-01,3.12,,,plantcat_8,100352
detail_3010,2016-06-10,6.5,,,plantcat_8,96468
detail_3011,2019-03-07,18.9,,,plantcat_8,96468
detail_3012,2018-09-29,6.1,,,plantcat_8,96402
detail_3013,2016-12-21,2.1,,,plantcat_8,96432
detail_3014,2020-06-30,5.22,,,plantcat_9,96447
detail_3015,2016-01-05,7.92,,,plantcat_8,96407
detail_3016,2017-12-12,2.24,,,plantcat_9,96296
detail_3017,2015-09-24,3,,,plantcat_9,97177
detail_3018,2018-12-30,1.44,,,plantcat_8,96367
detail_3019,2020-12-31,5.44,,,plantcat_8,96367
detail_3020,2017-04-26,21.2,,,plantcat_8,96413
detail_3021,2019-03-12,269.7,,,plantcat_8,96413
detail_3022,2016-05-13,2.65,,,plantcat_8,96573
detail_3023,2021-05-28,2.4,,,plantcat_9,96722
detail_3024,2017-12-06,18.36,,,plantcat_8,96434
detail_3025,2016-03-09,62.06,,,plantcat_8,97146
detail_3026,2017-03-01,10.08,,,plantcat_9,96690
detail_3027,2016-03-31,4.13,,,plantcat_8,96900
detail_3028,2016-09-01,7.34,,,plantcat_9,96959
detail_3029,2016-12-08,2.4,,,plantcat_8,96601
detail_3030,2020-03-31,2.1,,,plantcat_8,96837
detail_3031,2016-08-31,4.05,,,plantcat_9,107714
detail_3032,2018-05-26,15.45,,,plantcat_9,96804
detail_3033,2020-03-23,7.44,,,plantcat_8,96658
detail_3034,2017-05-31,21.87,,,plantcat_9,97175
detail_3035,2020-04-08,4.62,,,plantcat_8,96659
detail_3036,2016-08-08,11.5,,,plantcat_9,96966
detail_3037,2020-05-07,120.6,,,plantcat_8,96966
detail_3038,2017-09-08,5.5,,,plantcat_9,97077
detail_3039,2019-06-06,8.53,,,plantcat_8,97051
detail_3040,2016-10-01,3.42,,,plantcat_8,96904
detail_3041,2017-11-09,7.08,,,plantcat_8,97166
detail_3042,2020-05-19,7.2,,,plantcat_8,97295
detail_3043,2016-08-22,3.36,,,plantcat_8,98420
detail_3044,2017-03-27,4.4,,,plantcat_8,97214
detail_3045,2019-09-30,117.18,,,plantcat_8,97667
detail_3046,2020-12-18,3.2,,,plantcat_8,97668
detail_3047,2016-05-12,26.81,,,plantcat_8,98951
detail_3048,2019-06-05,3.6,,,plantcat_8,98191
detail_3049,2015-09-30,3.99,,,plantcat_8,97713
detail_3050,2018-05-15,2.08,,,plantcat_8,97631
detail_3051,2016-05-04,11.4,,,plantcat_8,97636
detail_3052,2017-12-18,11.1,,,plantcat_8,97683
detail_3053,2017-06-16,10.44,,,plantcat_8,97931
detail_3054,2019-05-28,14.63,,,plantcat_9,97763
detail_3055,2020-01-16,60.3,,,plantcat_8,97756
detail_3056,2016-05-17,11.6,,,plantcat_8,98137
detail_3057,2016-08-02,2.12,,,plantcat_8,98209
detail_3058,2018-10-26,5.52,,,plantcat_8,98061
detail_3059,2019-02-25,4.88,,,plantcat_8,97990
detail_3060,2016-05-13,10.18,,,plantcat_9,98094
detail_3061,2021-03-31,213.69,,,plantcat_8,99073
detail_3062,2017-03-24,2.24,,,plantcat_8,98294
detail_3063,2017-01-19,9.99,,,plantcat_8,98359
detail_3064,2017-03-24,7.99,,,plantcat_8,98353
detail_3065,2019-03-28,3.43,,,plantcat_10,98111
detail_3066,2016-06-28,3.71,,,plantcat_10,98529
detail_3067,2020-06-10,4.94,,,plantcat_8,98393
detail_3068,2019-07-19,36.5,,,plantcat_8,98407
detail_3069,2018-11-09,4.46,,,plantcat_8,98347
detail_3070,2020-02-07,5.58,,,plantcat_8,98685
detail_3071,2016-08-19,5.72,,,plantcat_8,98645
detail_3072,2016-06-24,7.84,,,plantcat_8,98794
detail_3073,2017-06-20,3.98,,,plantcat_8,98703
detail_3074,2020-03-26,7.8,,,plantcat_9,99219
detail_3075,2017-01-28,21.84,,,plantcat_8,98860
detail_3076,2015-09-23,4.24,,,plantcat_8,98907
detail_3077,2016-12-12,15.12,,,plantcat_8,98907
detail_3078,2020-09-19,7.62,,,plantcat_9,99315
detail_3079,2017-06-30,29.38,,,plantcat_8,99153
detail_3080,2020-02-04,61,,,plantcat_8,99151
detail_3081,2016-07-06,5.94,,,plantcat_8,99185
detail_3082,2017-06-14,169.58,,,plantcat_8,99448
detail_3083,2016-03-30,4.64,,,plantcat_8,102127
detail_3084,2017-11-22,8.74,,,plantcat_9,99504
detail_3085,2020-01-08,9.03,,,plantcat_9,99504
detail_3086,2020-07-24,11.9,,,plantcat_9,99504
detail_3087,2020-12-07,4.08,,,plantcat_9,99732
detail_3088,2019-08-30,8.7,,,plantcat_8,99415
detail_3089,2018-06-08,4.64,,,plantcat_8,99671
detail_3090,2016-10-19,0.75,,,plantcat_8,99679
detail_3091,2019-05-07,3.6,,,plantcat_8,99764
detail_3092,2018-03-28,25.93,,,plantcat_8,99717
detail_3093,2018-04-24,31.86,,,plantcat_8,99714
detail_3094,2019-10-15,19.5,,,plantcat_8,99713
detail_3095,2019-03-04,16.85,,,plantcat_9,99658
detail_3096,2017-10-24,4.2,,,plantcat_8,99794
detail_3097,2020-10-01,2.5,,,plantcat_8,99794
detail_3098,2016-12-23,166.86,,,plantcat_9,102412
detail_3099,2021-01-06,5.44,,,plantcat_8,100371
detail_3100,2015-12-28,17.66,,,plantcat_8,99606
detail_3101,2019-11-01,2.24,,,plantcat_8,100377
detail_3102,2016-11-25,10.64,,,plantcat_9,100525
detail_3103,2016-02-24,2.24,,,plantcat_8,100249
detail_3104,2019-03-21,9.76,,,plantcat_8,99612
detail_3105,2015-09-28,88.55,,,plantcat_8,100304
detail_3106,2019-11-20,3.63,,,plantcat_9,100115
detail_3107,2017-10-25,4.56,,,plantcat_9,100714
detail_3108,2016-06-30,7.28,,,plantcat_8,100350
detail_3109,2016-07-19,5.99,,,plantcat_8,104477
detail_3110,2016-07-19,5.7,,,plantcat_8,104479
detail_3111,2016-07-19,5.99,,,plantcat_8,104478
detail_3112,2017-11-12,4.64,,,plantcat_8,100374
detail_3113,2016-03-14,9.72,,,plantcat_8,101675
detail_3114,2017-11-08,1.12,,,plantcat_8,100833
detail_3115,2018-11-02,8,,,plantcat_9,105290
detail_3116,2016-05-09,2.24,,,plantcat_8,101071
detail_3117,2019-10-25,9.6,,,plantcat_8,104063
detail_3118,2020-07-03,2.23,,,plantcat_8,100686
detail_3119,2018-12-20,81.78,,,plantcat_8,101650
detail_3120,2020-08-25,35.1,,,plantcat_8,101650
detail_3121,2016-07-05,9.88,,,plantcat_8,101125
detail_3122,2017-03-15,1.96,,,plantcat_8,101077
detail_3123,2016-08-19,4.83,,,plantcat_8,101163
detail_3124,2020-11-24,5.92,,,plantcat_8,101370
detail_3125,2016-05-13,12.96,,,plantcat_8,101456
detail_3126,2017-02-23,8.55,,,plantcat_8,101199
detail_3127,2019-06-18,46.2,,,plantcat_8,101193
detail_3128,2019-04-05,5.27,,,plantcat_8,101344
detail_3129,2016-05-25,7.2,,,plantcat_8,101327
detail_3130,2016-11-29,3.76,,,plantcat_8,101213
detail_3131,2016-12-16,3.2,,,plantcat_9,101549
detail_3132,2016-08-19,6.21,,,plantcat_9,101495
detail_3133,2019-09-09,13.44,,,plantcat_8,101246
detail_3134,2016-11-13,8.82,,,plantcat_9,101627
detail_3135,2020-05-18,6.2,,,plantcat_9,101679
detail_3136,2016-01-13,2.64,,,plantcat_8,101781
detail_3137,2016-09-21,0.81,,,plantcat_8,101866
detail_3138,2020-11-03,2,,,plantcat_9,101927
detail_3139,2020-09-11,6.5,,,plantcat_8,101929
detail_3140,2017-05-05,4.32,,,plantcat_8,101975
detail_3141,2020-11-24,5.25,,,plantcat_8,102053
detail_3142,2018-09-21,2.6,,,plantcat_8,102073
detail_3143,2019-09-19,0.89,,,plantcat_9,102057
detail_3144,2019-03-15,4.8,,,plantcat_8,102285
detail_3145,2016-11-04,9.36,,,plantcat_9,102264
detail_3146,2019-02-08,6.24,,,plantcat_8,102319
detail_3147,2018-11-27,4.8,,,plantcat_9,102436
detail_3148,2019-02-12,18.62,,,plantcat_9,102339
detail_3149,2020-08-24,23.4,,,plantcat_8,102597
detail_3150,2020-06-24,12.24,,,plantcat_8,102611
detail_3151,2017-12-22,3.66,,,plantcat_8,102682
detail_3152,2017-03-29,288.9,,,plantcat_8,102697
detail_3153,2020-07-27,4.9,,,plantcat_8,102602
detail_3155,2016-07-05,7.2,,,plantcat_8,102846
detail_3156,2017-05-22,2.16,,,plantcat_8,102846
detail_3157,2018-03-28,3.78,,,plantcat_8,102846
detail_3158,2018-08-31,61.88,,,plantcat_8,103010
detail_3159,2017-05-02,28.32,,,plantcat_9,103110
detail_3160,2017-11-17,4.2,,,plantcat_8,103164
detail_3161,2016-03-31,2.64,,,plantcat_8,102966
detail_3162,2019-10-25,4.34,,,plantcat_8,103109
detail_3163,2017-09-12,9.9,,,plantcat_8,103249
detail_3164,2020-04-29,3.84,,,plantcat_8,103252
detail_3165,2018-03-15,15.05,,,plantcat_8,103154
detail_3166,2019-09-16,8.07,,,plantcat_8,103212
detail_3167,2018-03-07,87.36,,,plantcat_8,103898
detail_3168,2018-06-06,22.22,,,plantcat_8,104238
detail_3169,2018-04-24,5.02,,,plantcat_8,103464
detail_3170,2019-09-02,16.04,,,plantcat_9,103638
detail_3171,2016-06-17,0.56,,,plantcat_8,103738
detail_3172,2017-11-23,108.9,,,plantcat_8,103695
detail_3173,2019-09-04,3.6,,,plantcat_8,104169
detail_3174,2017-06-13,2.4,,,plantcat_8,103618
detail_3175,2017-09-22,8.13,,,plantcat_8,104058
detail_3176,2018-11-08,8.75,,,plantcat_8,104026
detail_3177,2019-09-24,2.1,,,plantcat_8,104432
detail_3178,2016-12-17,3.36,,,plantcat_9,104189
detail_3179,2020-12-04,11.7,,,plantcat_9,104654
detail_3180,2019-09-06,5.1,,,plantcat_8,104379
detail_3181,2021-04-16,9.24,,,plantcat_8,104569
detail_3182,2017-03-30,10.14,,,plantcat_8,105582
detail_3183,2018-01-09,3.12,,,plantcat_8,104395
detail_3184,2017-06-14,20.7,,,plantcat_8,104413
detail_3185,2018-03-17,14.85,,,plantcat_8,104565
detail_3186,2020-07-29,2.84,,,plantcat_9,104528
detail_3187,2020-11-03,5.85,,,plantcat_8,108003
detail_3188,2018-06-20,76.3,,,plantcat_8,104589
detail_3189,2017-11-24,6.38,,,plantcat_8,105657
detail_3190,2018-09-04,5.49,,,plantcat_8,105657
detail_3191,2019-03-12,18.6,,,plantcat_8,104923
detail_3192,2016-07-28,5.2,,,plantcat_8,105125
detail_3193,2018-11-23,8.13,,,plantcat_8,105149
detail_3194,2018-06-12,83.57,,,plantcat_8,105105
detail_3195,2018-01-04,18.55,,,plantcat_8,105143
detail_3196,2017-05-23,4.5,,,plantcat_8,105240
detail_3197,2013-04-27,12.48,,,plantcat_8,105402
detail_3198,2016-06-30,18.56,,,plantcat_8,105402
detail_3199,2018-12-21,7.08,,,plantcat_9,105341
detail_3200,2018-03-03,8.04,,,plantcat_8,105735
detail_3201,2018-10-26,4.32,,,plantcat_8,105375
detail_3202,2017-05-17,33.62,,,plantcat_9,105873
detail_3203,2017-09-08,5.62,,,plantcat_8,105676
detail_3204,2017-03-20,13.39,,,plantcat_9,105821
detail_3205,2016-05-20,6.63,,,plantcat_8,105893
detail_3206,2019-04-15,5.66,,,plantcat_9,106268
detail_3207,2019-10-31,40.2,,,plantcat_8,106191
detail_3208,2020-06-10,3.72,,,plantcat_8,106129
detail_3209,2020-05-15,78.98,,,plantcat_8,106237
detail_3210,2019-10-01,7.95,,,plantcat_8,106036
detail_3211,2018-11-20,120.47,,,plantcat_9,106312
detail_3212,2017-07-18,5.22,,,plantcat_9,106158
detail_3213,2019-02-27,7.2,,,plantcat_8,106033
detail_3214,2017-04-01,154.65,,,plantcat_8,106273
detail_3215,2018-07-27,8.1,,,plantcat_8,108179
detail_3216,2017-11-10,12.16,,,plantcat_9,107431
detail_3217,2018-11-05,4.8,,,plantcat_8,106314
detail_3218,2017-12-15,4.86,,,plantcat_8,106656
detail_3219,2020-07-16,11.16,,,plantcat_8,107426
detail_3220,2016-12-15,10.07,,,plantcat_8,108130
detail_3221,2017-04-07,5.83,,,plantcat_8,106678
detail_3222,2020-05-12,5.32,,,plantcat_8,106678
detail_3223,2021-03-11,4.66,,,plantcat_8,106678
detail_3224,2018-06-13,32.4,,,plantcat_8,106467
detail_3225,2019-06-04,15.3,,,plantcat_8,106467
detail_3226,2020-05-25,21.08,,,plantcat_8,106467
detail_3227,2017-10-23,4.42,,,plantcat_8,106705
detail_3228,2020-10-26,15.2,,,plantcat_9,106605
detail_3229,2018-12-17,3.6,,,plantcat_8,106659
detail_3230,2017-09-14,0.54,,,plantcat_8,107107
detail_3231,2020-03-11,10.98,,,plantcat_8,106738
detail_3232,2017-08-17,4.13,,,plantcat_8,106701
detail_3233,2020-08-08,5.44,,,plantcat_8,106724
detail_3234,2019-07-17,3.6,,,plantcat_8,106932
detail_3235,2019-02-11,4.5,,,plantcat_8,107139
detail_3236,2019-01-19,2.7,,,plantcat_8,106855
detail_3237,2017-09-21,11.73,,,plantcat_8,108221
detail_3238,2019-04-12,2.24,,,plantcat_8,107005
detail_3239,2017-09-28,32.4,,,plantcat_8,109800
detail_3240,2017-03-14,136.85,,,plantcat_8,107232
detail_3241,2020-06-26,60.64,,,plantcat_8,107059
detail_3242,2019-10-15,2.48,,,plantcat_8,107424
detail_3243,2019-12-17,10.35,,,plantcat_8,107499
detail_3244,2020-08-04,17.16,,,plantcat_8,107113
detail_3245,2018-09-10,8.1,,,plantcat_8,107137
detail_3246,2018-08-21,4.8,,,plantcat_8,107155
detail_3247,2020-08-01,10.86,,,plantcat_8,107451
detail_3248,2016-08-12,3.42,,,plantcat_8,107519
detail_3249,2021-03-09,4.08,,,plantcat_8,107698
detail_3250,2019-05-29,5.4,,,plantcat_8,107585
detail_3251,2016-06-21,7.92,,,plantcat_9,108390
detail_3252,2018-09-12,6.4,,,plantcat_8,107636
detail_3253,2020-06-09,4.2,,,plantcat_8,107650
detail_3254,2020-01-22,41.48,,,plantcat_8,107725
detail_3255,2020-07-20,98.28,,,plantcat_8,108046
detail_3256,2019-08-20,10.2,,,plantcat_8,107904
detail_3257,2021-05-03,12.62,,,plantcat_8,109646
detail_3258,2020-07-08,5.44,,,plantcat_8,107938
detail_3259,2017-01-25,33.33,,,plantcat_8,108011
detail_3260,2020-02-20,10.86,,,plantcat_9,108423
detail_3261,2020-06-23,74.71,,,plantcat_8,108229
detail_3262,2016-11-08,7.43,,,plantcat_8,108410
detail_3263,2018-06-07,4.8,,,plantcat_8,108169
detail_3264,2020-09-21,4.08,,,plantcat_8,108522
detail_3265,2020-02-14,4.5,,,plantcat_8,108344
detail_3266,2020-07-29,22.75,,,plantcat_8,108473
detail_3267,2020-07-07,1.89,,,plantcat_9,108228
detail_3268,2020-10-30,2.32,,,plantcat_8,108583
detail_3269,2016-07-18,2.85,,,plantcat_9,109078
detail_3270,2016-12-10,4.8,,,plantcat_8,110775
detail_3271,2018-11-27,2.4,,,plantcat_8,108562
detail_3272,2018-10-22,10.62,,,plantcat_8,108556
detail_3273,2017-01-30,3.71,,,plantcat_9,108704
detail_3274,2018-03-22,17.42,,,plantcat_8,108736
detail_3275,2018-09-18,3,,,plantcat_8,108666
detail_3276,2018-05-18,9.52,,,plantcat_8,108681
detail_3277,2017-05-02,75.78,,,plantcat_8,108728
detail_3278,2020-10-15,9.1,,,plantcat_8,108860
detail_3279,2019-03-09,3,,,plantcat_8,112027
detail_3280,2017-03-31,3.48,,,plantcat_8,108938
detail_3281,2019-08-21,5.36,,,plantcat_8,108991
detail_3282,2019-05-10,6.93,,,plantcat_8,108920
detail_3283,2019-05-10,6.93,,,plantcat_8,108920
detail_3284,2019-10-11,4.86,,,plantcat_8,109143
detail_3285,2016-08-02,2.82,,,plantcat_8,109410
detail_3286,2020-01-22,3.3,,,plantcat_8,112535
detail_3287,2018-04-13,5.4,,,plantcat_8,109111
detail_3288,2018-04-18,5.4,,,plantcat_8,109270
detail_3289,2018-06-11,2.7,,,plantcat_9,109443
detail_3290,2017-08-04,2.4,,,plantcat_8,109198
detail_3291,2018-01-29,42.37,,,plantcat_9,109207
detail_3292,2017-05-12,13.05,,,plantcat_8,109192
detail_3293,2021-03-30,6.4,,,plantcat_8,112115
detail_3294,2016-09-14,5.99,,,plantcat_8,109471
detail_3295,2017-04-20,5.9,,,plantcat_8,109711
detail_3296,2019-01-04,2.4,,,plantcat_8,141366
detail_3297,2018-08-14,5.31,,,plantcat_8,109449
detail_3298,2017-12-08,1.71,,,plantcat_9,109679
detail_3299,2020-10-23,26.24,,,plantcat_8,111720
detail_3300,2018-11-13,5.72,,,plantcat_8,110392
detail_3301,2018-12-03,15.57,,,plantcat_9,110376
detail_3302,2018-12-03,90.54,,,plantcat_9,109933
detail_3303,2019-06-25,8.68,,,plantcat_8,119839
detail_3304,2020-01-31,4.02,,,plantcat_8,110261
detail_3305,2016-10-03,2.31,,,plantcat_10,110117
detail_3306,2016-07-15,19.98,,,plantcat_8,115684
detail_3307,2018-09-15,6.72,,,plantcat_8,110483
detail_3308,2018-02-14,2.6,,,plantcat_8,110474
detail_3309,2019-09-10,31.35,,,plantcat_8,110488
detail_3310,2020-02-25,4.62,,,plantcat_8,112182
detail_3311,2020-11-12,11.39,,,plantcat_8,110791
detail_3312,2019-05-10,30.53,,,plantcat_8,111043
detail_3313,2019-03-27,30,,,plantcat_8,111189
detail_3314,2016-10-10,5.49,,,plantcat_8,119761
detail_3315,2021-04-29,19.72,,,plantcat_8,110963
detail_3316,2017-09-19,6.72,,,plantcat_8,111806
detail_3317,2020-02-13,3.9,,,plantcat_8,112786
detail_3318,2018-08-13,25.2,,,plantcat_8,111092
detail_3319,2019-06-05,4.5,,,plantcat_8,111178
detail_3320,2018-03-13,3.24,,,plantcat_8,111350
detail_3321,2017-03-20,37.99,,,plantcat_8,116666
detail_3322,2019-12-19,40.26,,,plantcat_8,111305
detail_3323,2017-04-10,3.36,,,plantcat_9,111177
detail_3324,2019-01-17,5.49,,,plantcat_8,111266
detail_3325,2020-01-09,135.04,,,plantcat_8,111344
detail_3326,2017-02-13,5.6,,,plantcat_8,111697
detail_3327,2020-06-30,6.4,,,plantcat_8,111572
detail_3328,2017-10-16,4.64,,,plantcat_8,111696
detail_3329,2017-02-03,28.62,,,plantcat_8,111428
detail_3330,2018-09-25,34.02,,,plantcat_8,112838
detail_3331,2020-09-03,6.5,,,plantcat_9,111599
detail_3333,2018-11-06,5.88,,,plantcat_8,111575
detail_3334,2018-07-31,27,,,plantcat_8,112433
detail_3335,2017-01-24,10.05,,,plantcat_10,112172
detail_3336,2017-01-20,1.16,,,plantcat_8,111865
detail_3337,2020-09-09,6.5,,,plantcat_9,111844
detail_3338,2019-10-22,33.48,,,plantcat_8,112089
detail_3339,2018-05-23,3.57,,,plantcat_8,112479
detail_3340,2017-12-22,3.8,,,plantcat_9,112005
detail_3341,2017-06-22,2.7,,,plantcat_9,112334
detail_3342,2020-01-21,10.35,,,plantcat_8,112408
detail_3343,2020-06-30,12.73,,,plantcat_8,113055
detail_3344,2018-06-15,64.5,,,plantcat_8,112141
detail_3345,2017-05-12,7.2,,,plantcat_8,112050
detail_3346,2020-11-12,20.31,,,plantcat_9,112168
detail_3347,2017-03-27,62.1,,,plantcat_8,112692
detail_3348,2017-03-30,21.8,,,plantcat_9,113176
detail_3349,2020-02-28,5.4,,,plantcat_8,112207
detail_3350,2017-09-10,4.28,,,plantcat_8,112996
detail_3351,2017-01-05,74.1,,,plantcat_8,112608
detail_3352,2016-10-17,48.45,,,plantcat_8,112723
detail_3353,2017-03-09,113.43,,,plantcat_8,112751
detail_3354,2018-03-26,11.8,,,plantcat_8,112935
detail_3355,2016-12-20,5.9,,,plantcat_9,112678
detail_3356,2017-01-31,11.93,,,plantcat_8,112819
detail_3357,2017-06-19,3.98,,,plantcat_8,112819
detail_3358,2020-09-09,12.73,,,plantcat_8,112819
detail_3359,2020-04-09,8.14,,,plantcat_8,113329
detail_3360,2017-07-03,9.35,,,plantcat_10,112919
detail_3361,2017-12-21,9.6,,,plantcat_8,112918
detail_3362,2017-10-12,2.03,,,plantcat_8,113114
detail_3363,2018-09-28,0.61,,,plantcat_8,113193
detail_3364,2018-05-15,2.66,,,plantcat_8,113431
detail_3365,2018-06-15,40.2,,,plantcat_8,113355
detail_3366,2020-06-27,5.28,,,plantcat_8,113552
detail_3367,2020-08-20,3.84,,,plantcat_8,113541
detail_3368,2016-03-01,4.4,,,plantcat_8,113382
detail_3369,2018-01-09,14.28,,,plantcat_8,113583
detail_3370,2018-04-18,3.36,,,plantcat_8,113565
detail_3371,2019-03-26,172.2,,,plantcat_8,113565
detail_3372,2018-09-17,3.5,,,plantcat_8,113625
detail_3373,2017-05-24,7.68,,,plantcat_8,115004
detail_3374,2019-05-07,12.76,,,plantcat_8,113719
detail_3375,2017-03-20,5.5,,,plantcat_8,113951
detail_3376,2018-07-25,4.2,,,plantcat_8,127197
detail_3377,2019-11-02,4.03,,,plantcat_8,114116
detail_3378,2017-08-04,9.45,,,plantcat_8,113806
detail_3379,2020-02-20,3.41,,,plantcat_8,114119
detail_3380,2018-03-29,4.17,,,plantcat_8,114208
detail_3381,2017-04-21,3.24,,,plantcat_9,119861
detail_3382,2017-04-13,25.52,,,plantcat_10,114120
detail_3383,2018-12-12,5.4,,,plantcat_8,114388
detail_3384,2020-05-28,22.58,,,plantcat_8,114164
detail_3385,2017-09-28,786.5,,,plantcat_8,114905
detail_3386,2017-02-20,8.53,,,plantcat_8,114834
detail_3387,2020-09-15,2.64,,,plantcat_8,114649
detail_3388,2019-04-10,3,,,plantcat_8,114833
detail_3389,2017-10-18,2.01,,,plantcat_8,114470
detail_3390,2020-01-17,2.22,,,plantcat_8,114470
detail_3391,2021-02-01,15.04,,,plantcat_8,114713
detail_3392,2018-10-08,3.72,,,plantcat_8,114885
detail_3393,2020-10-28,2.68,,,plantcat_8,114838
detail_3394,2017-11-14,13.57,,,plantcat_9,121831
detail_3395,2018-10-19,18,,,plantcat_8,114652
detail_3396,2018-10-03,7.8,,,plantcat_8,114763
detail_3397,2018-01-25,3.84,,,plantcat_8,114768
detail_3398,2020-07-28,4.12,,,plantcat_8,114782
detail_3399,2021-03-15,2,,,plantcat_8,115023
detail_3400,2020-03-23,5.94,,,plantcat_8,114819
detail_3401,2017-12-18,4.36,,,plantcat_8,115193
detail_3402,2018-07-27,3.48,,,plantcat_8,115119
detail_3403,2019-07-05,3.29,,,plantcat_8,115119
detail_3404,2018-12-04,29.68,,,plantcat_8,115775
detail_3405,2018-10-29,26.4,,,plantcat_8,115095
detail_3406,2020-07-10,3.63,,,plantcat_8,115622
detail_3407,2018-07-11,3.6,,,plantcat_8,115070
detail_3408,2017-11-24,1.68,,,plantcat_8,115212
detail_3409,2018-09-15,10.8,,,plantcat_10,115240
detail_3410,2019-01-18,31.63,,,plantcat_8,115325
detail_3411,2017-04-27,2.88,,,plantcat_8,115396
detail_3412,2020-07-07,5.76,,,plantcat_8,115357
detail_3413,2020-12-17,14.05,,,plantcat_8,115889
detail_3414,2018-02-20,5.76,,,plantcat_8,115523
detail_3415,2018-11-30,10.92,,,plantcat_8,115502
detail_3416,2018-10-16,2.92,,,plantcat_8,115752
detail_3417,2017-01-12,2.16,,,plantcat_8,115709
detail_3418,2017-10-04,112.32,,,plantcat_8,116120
detail_3419,2017-03-28,9.6,,,plantcat_8,115947
detail_3420,2018-03-29,60.44,,,plantcat_9,115852
